timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,N_mg_dm3,P_mg_dm3,K_mg_dm3,ph,umidade_solo_pct,temp_solo_c,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,chuva_mm,origem_clima,classe_acao,motivo,saude_pct
2026-05-29,Circuito das Frutas-SP,solo_convencional,San Andreas,2,vegetativo,42.7,69.0,128.1,6.06,113.9,17.9,18.2,25.6,10.2,65.4,0.75,20.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-18,Circuito das Frutas-SP,solo_convencional,San Andreas,164,producao,22.3,69.4,164.2,5.62,85.4,17.5,16.6,22.9,9.4,68.8,0.63,24.3,13.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-04,Circuito das Frutas-SP,solo_convencional,San Andreas,2,vegetativo,32.7,57.5,121.3,4.75,62.7,15.9,16.3,22.3,10.0,76.9,0.48,27.4,4.9,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-02-22,Circuito das Frutas-SP,solo_convencional,San Andreas,84,frutificacao,32.1,51.8,120.2,5.83,106.2,20.3,20.2,27.0,13.1,81.8,0.48,54.7,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-04,Circuito das Frutas-SP,solo_convencional,San Andreas,78,frutificacao,38.5,39.0,171.0,4.73,71.0,24.4,23.5,30.4,16.2,78.0,0.69,52.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-02-04,Circuito das Frutas-SP,solo_convencional,San Andreas,126,producao,37.3,36.6,140.5,6.06,17.4,23.9,23.5,30.4,16.2,78.0,0.69,52.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-15,Circuito das Frutas-SP,solo_convencional,San Andreas,68,frutificacao,44.5,14.1,122.5,5.57,74.8,18.2,19.0,26.1,10.2,63.2,0.83,20.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-15,Circuito das Frutas-SP,solo_convencional,San Andreas,119,producao,28.7,41.0,135.4,7.58,56.3,14.9,14.0,20.2,6.4,61.6,0.64,27.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-22,Circuito das Frutas-SP,solo_convencional,San Andreas,47,floracao,22.2,67.1,176.1,5.86,35.3,18.9,18.7,26.0,10.8,66.4,0.76,40.8,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-09,Circuito das Frutas-SP,solo_convencional,San Andreas,61,floracao,32.7,39.8,129.7,5.7,74.5,11.9,14.5,19.6,10.0,55.4,0.74,27.0,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-28,Circuito das Frutas-SP,solo_convencional,San Andreas,144,producao,30.3,68.1,174.4,6.18,70.5,17.0,16.6,22.8,9.8,56.8,0.82,24.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-03,Circuito das Frutas-SP,solo_convencional,San Andreas,59,floracao,25.0,36.4,32.5,5.86,57.8,20.2,18.4,25.1,12.9,59.9,0.86,26.4,4.5,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-02-22,Circuito das Frutas-SP,solo_convencional,San Andreas,83,frutificacao,39.9,34.1,34.4,6.24,57.4,19.4,20.2,27.0,13.1,81.8,0.48,54.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-12-18,Circuito das Frutas-SP,solo_convencional,San Andreas,105,frutificacao,20.2,73.7,93.7,6.24,60.2,22.9,23.4,28.8,17.7,77.3,0.7,38.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-13,Circuito das Frutas-SP,solo_convencional,San Andreas,64,floracao,26.5,64.2,108.7,6.4,55.6,17.1,15.6,23.0,9.6,65.6,0.65,19.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-11,Circuito das Frutas-SP,solo_convencional,San Andreas,69,frutificacao,37.5,71.6,275.6,5.51,65.6,20.6,19.1,24.4,13.7,83.1,0.42,42.0,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-06,Circuito das Frutas-SP,solo_convencional,San Andreas,150,producao,27.2,77.3,179.7,5.81,64.0,18.2,18.6,24.3,12.0,58.6,0.88,24.0,4.9,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-13,Circuito das Frutas-SP,solo_convencional,San Andreas,98,frutificacao,71.9,62.4,178.7,5.83,56.9,21.0,22.8,28.0,17.7,70.6,0.85,37.6,1.7,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-11,Circuito das Frutas-SP,solo_convencional,San Andreas,31,vegetativo,44.0,63.8,142.5,6.23,30.9,14.6,15.7,21.5,7.2,65.1,0.66,25.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-12,Circuito das Frutas-SP,solo_convencional,San Andreas,92,frutificacao,30.0,66.3,176.6,5.91,61.5,15.7,16.3,22.6,10.9,54.2,0.84,30.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-25,Circuito das Frutas-SP,solo_convencional,San Andreas,121,producao,37.1,34.1,108.2,6.44,70.2,21.3,22.2,25.7,17.8,71.0,0.81,50.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-16,Circuito das Frutas-SP,solo_convencional,San Andreas,4,vegetativo,36.5,31.9,80.7,6.27,63.4,18.2,19.0,25.8,13.0,68.5,0.73,33.6,3.8,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-29,Circuito das Frutas-SP,solo_convencional,San Andreas,180,producao,38.7,57.4,139.4,5.75,69.8,14.4,14.8,19.4,11.3,60.4,0.69,18.9,10.5,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-08,Circuito das Frutas-SP,solo_convencional,San Andreas,16,vegetativo,20.0,43.1,136.6,6.17,15.8,22.4,23.4,30.8,19.5,71.7,0.88,53.6,1.0,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-30,Circuito das Frutas-SP,solo_convencional,San Andreas,98,frutificacao,38.9,66.1,161.1,5.91,78.6,21.7,20.0,27.4,11.8,79.2,0.54,47.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-14,Circuito das Frutas-SP,solo_convencional,San Andreas,4,vegetativo,44.3,77.4,92.2,5.7,35.1,19.4,18.9,25.5,12.6,70.3,0.69,25.8,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-28,Circuito das Frutas-SP,solo_convencional,San Andreas,174,producao,42.5,67.0,154.6,6.17,39.4,15.7,16.6,22.8,9.8,56.8,0.82,24.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-05,Circuito das Frutas-SP,solo_convencional,San Andreas,103,frutificacao,8.8,66.0,125.4,6.19,61.3,15.1,16.4,24.7,9.0,59.8,0.77,34.8,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-18,Circuito das Frutas-SP,solo_convencional,San Andreas,98,frutificacao,38.8,77.5,139.2,5.66,82.5,19.4,18.7,25.8,12.6,67.4,0.74,40.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-12,Circuito das Frutas-SP,solo_convencional,San Andreas,176,producao,41.6,13.2,101.9,5.71,82.2,13.8,14.7,21.6,8.8,50.8,0.81,26.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-26,Circuito das Frutas-SP,solo_convencional,San Andreas,97,frutificacao,28.3,69.1,164.9,6.42,68.4,17.5,16.9,22.5,11.0,76.3,0.51,32.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-06,Circuito das Frutas-SP,solo_convencional,San Andreas,91,frutificacao,20.9,40.1,156.2,5.76,31.9,22.5,22.7,27.8,17.2,92.4,0.24,41.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-25,Circuito das Frutas-SP,solo_convencional,San Andreas,76,frutificacao,32.3,42.5,143.2,6.48,41.7,19.4,19.5,26.9,13.2,68.0,0.76,43.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-17,Circuito das Frutas-SP,solo_convencional,San Andreas,3,vegetativo,5.0,71.9,159.5,5.64,75.8,16.6,16.4,22.8,10.4,62.8,0.72,31.9,13.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-06,Circuito das Frutas-SP,solo_convencional,San Andreas,180,producao,7.5,36.0,169.4,6.4,60.0,19.0,19.7,26.5,13.9,65.1,0.82,23.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-12-01,Circuito das Frutas-SP,solo_convencional,San Andreas,35,vegetativo,24.8,163.3,105.8,6.41,77.7,20.6,21.5,28.0,15.3,70.0,0.8,36.4,11.4,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-24,Circuito das Frutas-SP,solo_convencional,San Andreas,153,producao,30.1,30.3,172.3,6.34,32.2,21.5,22.6,30.1,16.2,71.5,0.82,40.9,6.4,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-18,Circuito das Frutas-SP,solo_convencional,San Andreas,142,producao,32.0,48.4,132.8,4.64,89.9,20.1,20.5,25.7,16.2,75.2,0.65,42.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-11,Circuito das Frutas-SP,solo_convencional,San Andreas,123,producao,25.7,62.6,110.1,7.81,82.9,14.4,15.1,21.0,8.6,74.6,0.49,37.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-12-06,Circuito das Frutas-SP,solo_convencional,San Andreas,19,vegetativo,36.1,13.3,103.6,5.72,86.6,21.3,22.6,31.0,16.9,71.5,0.81,37.1,7.8,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-05,Circuito das Frutas-SP,solo_convencional,San Andreas,160,producao,30.2,73.8,133.6,5.85,83.3,20.6,20.8,28.5,12.5,69.7,0.78,39.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-26,Circuito das Frutas-SP,solo_convencional,San Andreas,136,producao,26.9,74.3,106.5,5.87,86.3,15.8,16.3,21.7,10.7,63.8,0.7,22.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-26,Circuito das Frutas-SP,solo_convencional,San Andreas,107,frutificacao,34.6,63.2,140.4,5.79,106.8,16.8,16.9,22.5,11.0,76.3,0.51,32.9,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-21,Circuito das Frutas-SP,solo_convencional,San Andreas,156,producao,38.7,77.6,28.7,5.91,72.5,16.9,16.3,22.5,11.2,68.0,0.64,16.9,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-16,Circuito das Frutas-SP,solo_convencional,San Andreas,81,frutificacao,35.7,61.5,147.3,6.0,40.1,16.0,16.0,22.3,8.4,70.7,0.58,24.2,10.1,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-07,Circuito das Frutas-SP,solo_convencional,San Andreas,69,frutificacao,36.1,31.4,91.1,6.19,105.5,22.4,21.8,26.2,14.9,82.3,0.51,44.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-21,Circuito das Frutas-SP,solo_convencional,San Andreas,150,producao,27.9,65.9,148.8,7.57,57.1,23.0,23.1,29.0,15.1,71.9,0.83,44.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-03-27,Circuito das Frutas-SP,solo_convencional,San Andreas,136,producao,25.6,32.9,142.7,5.51,60.6,21.4,21.3,27.6,14.3,80.1,0.56,38.4,5.3,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-02,Circuito das Frutas-SP,solo_convencional,San Andreas,149,producao,31.5,44.1,83.2,5.65,55.8,19.3,19.8,27.0,14.0,88.2,0.32,42.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-12,Circuito das Frutas-SP,solo_convencional,San Andreas,61,floracao,44.0,33.4,128.1,6.06,71.6,17.6,19.1,24.2,14.4,86.1,0.35,34.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-22,Circuito das Frutas-SP,solo_convencional,San Andreas,88,frutificacao,23.8,59.4,167.0,5.55,120.2,16.4,15.0,21.0,11.3,84.5,0.31,30.1,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-12-01,Circuito das Frutas-SP,solo_convencional,San Andreas,87,frutificacao,37.1,64.4,138.3,6.39,79.7,23.2,21.5,28.0,15.3,70.0,0.8,36.4,11.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-05,Circuito das Frutas-SP,solo_convencional,San Andreas,29,vegetativo,39.6,78.9,175.8,6.05,58.1,18.8,17.7,22.3,12.0,68.0,0.69,41.0,19.9,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-24,Circuito das Frutas-SP,solo_convencional,San Andreas,25,vegetativo,31.7,18.7,166.1,5.73,67.8,21.3,20.3,26.0,15.0,84.6,0.42,47.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-16,Circuito das Frutas-SP,solo_convencional,San Andreas,109,frutificacao,26.1,38.2,98.5,5.77,38.4,20.2,18.2,26.0,10.3,52.7,0.96,20.6,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-30,Circuito das Frutas-SP,solo_convencional,San Andreas,55,floracao,21.6,64.3,174.8,5.7,105.9,24.0,23.4,26.7,19.6,65.0,1.01,34.9,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-22,Circuito das Frutas-SP,solo_convencional,San Andreas,53,floracao,39.6,32.5,324.4,5.78,61.0,18.2,19.3,25.9,13.9,67.5,0.76,36.0,8.2,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-25,Circuito das Frutas-SP,solo_convencional,San Andreas,35,vegetativo,40.9,33.6,102.5,5.7,69.2,23.9,22.2,25.7,17.8,71.0,0.81,50.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-30,Circuito das Frutas-SP,solo_convencional,San Andreas,31,vegetativo,25.5,50.3,142.4,4.43,56.9,14.8,16.5,21.0,12.6,61.4,0.75,21.9,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-16,Circuito das Frutas-SP,solo_convencional,San Andreas,83,frutificacao,44.3,52.3,145.4,7.69,65.9,21.4,22.2,29.6,18.5,81.7,0.56,39.8,4.6,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-08,Circuito das Frutas-SP,solo_convencional,San Andreas,17,vegetativo,36.5,47.7,121.2,7.43,82.4,20.5,20.8,25.8,14.9,79.2,0.56,50.2,5.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-10,Circuito das Frutas-SP,solo_convencional,San Andreas,63,floracao,23.0,53.8,163.0,6.21,63.2,25.7,25.5,33.2,19.5,67.5,1.19,54.5,0.0,observado_horario_agregado,3,proteger: calor do ar,82
2026-11-18,Circuito das Frutas-SP,solo_convencional,San Andreas,81,frutificacao,39.3,14.1,165.3,6.45,67.7,20.8,20.5,25.7,16.2,75.2,0.65,42.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-16,Circuito das Frutas-SP,solo_convencional,San Andreas,74,frutificacao,31.7,49.0,81.3,6.24,64.7,17.5,18.2,26.0,10.3,52.7,0.96,20.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-28,Circuito das Frutas-SP,solo_convencional,San Andreas,76,frutificacao,44.2,160.8,108.6,5.99,68.1,21.9,23.3,29.6,16.8,88.8,0.36,40.8,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-20,Circuito das Frutas-SP,solo_convencional,San Andreas,58,floracao,20.1,52.3,99.0,7.02,73.3,22.1,21.3,25.8,15.8,62.8,0.95,31.4,12.2,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-06,Circuito das Frutas-SP,solo_convencional,San Andreas,97,frutificacao,34.6,35.1,90.3,6.29,83.7,19.4,21.1,28.7,15.8,71.6,0.78,54.7,0.0,observado_horario_agregado,0,condições dentro do ideal,100
2026-02-26,Circuito das Frutas-SP,solo_convencional,San Andreas,141,producao,37.3,43.6,139.8,5.74,84.1,21.7,21.7,28.2,17.6,75.3,0.69,38.8,8.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-10,Circuito das Frutas-SP,solo_convencional,San Andreas,63,floracao,31.9,78.4,91.5,6.39,82.1,22.0,22.7,30.5,16.1,84.3,0.48,43.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-29,Circuito das Frutas-SP,solo_convencional,San Andreas,13,vegetativo,12.9,66.0,88.4,5.58,56.3,14.3,14.8,19.4,11.3,60.4,0.69,18.9,10.5,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-13,Circuito das Frutas-SP,solo_convencional,San Andreas,146,producao,20.8,78.2,134.8,5.99,15.6,16.8,17.8,22.4,13.5,68.0,0.69,30.3,3.2,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-31,Circuito das Frutas-SP,solo_convencional,San Andreas,63,floracao,40.7,64.4,84.5,5.63,58.5,14.0,13.6,19.2,7.2,61.3,0.63,26.6,2.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-19,Circuito das Frutas-SP,solo_convencional,San Andreas,97,frutificacao,42.8,72.4,328.7,5.9,78.6,13.7,15.0,21.5,8.2,67.6,0.59,27.0,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-16,Circuito das Frutas-SP,solo_convencional,San Andreas,160,producao,26.0,16.4,178.0,6.48,56.5,15.4,16.7,23.5,10.6,67.9,0.65,29.5,2.1,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-25,Circuito das Frutas-SP,solo_convencional,San Andreas,96,frutificacao,44.5,61.3,176.8,5.81,85.5,16.2,15.8,19.1,10.6,58.6,0.76,25.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-27,Circuito das Frutas-SP,solo_convencional,San Andreas,146,producao,38.1,38.1,150.4,5.85,60.1,18.1,17.5,24.6,11.7,67.6,0.68,34.4,1.8,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-27,Circuito das Frutas-SP,solo_convencional,San Andreas,130,producao,30.0,57.8,109.3,6.28,109.5,25.2,24.1,30.1,19.3,74.8,0.8,43.1,8.6,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-21,Circuito das Frutas-SP,solo_convencional,San Andreas,74,frutificacao,10.6,75.4,92.3,6.26,65.3,19.0,16.4,20.7,12.1,69.4,0.61,34.5,1.9,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-06,Circuito das Frutas-SP,solo_convencional,San Andreas,111,producao,41.5,9.4,143.3,6.31,69.0,22.5,21.1,28.7,15.8,71.6,0.78,54.7,0.0,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-19,Circuito das Frutas-SP,solo_convencional,San Andreas,154,producao,35.9,48.1,139.3,6.28,19.3,14.4,15.0,21.5,8.2,67.6,0.59,27.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-30,Circuito das Frutas-SP,solo_convencional,San Andreas,153,producao,29.1,51.2,164.7,4.31,65.3,17.9,16.9,23.8,10.5,61.3,0.76,24.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-17,Circuito das Frutas-SP,solo_convencional,San Andreas,151,producao,35.9,58.4,403.8,5.71,86.1,13.9,14.4,19.6,10.5,64.9,0.61,17.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-30,Circuito das Frutas-SP,solo_convencional,San Andreas,103,frutificacao,38.7,47.8,164.8,5.82,77.8,20.9,20.0,27.4,11.8,79.2,0.54,47.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-03,Circuito das Frutas-SP,solo_convencional,San Andreas,134,producao,33.6,66.5,153.8,6.43,61.9,21.4,20.6,24.7,14.9,83.7,0.45,43.0,3.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-20,Circuito das Frutas-SP,solo_convencional,San Andreas,15,vegetativo,35.6,10.2,157.3,6.36,79.7,23.9,22.7,29.8,14.1,77.3,0.67,44.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-21,Circuito das Frutas-SP,solo_convencional,San Andreas,174,producao,23.1,56.7,173.8,5.71,72.4,15.9,16.2,22.9,10.3,71.1,0.58,35.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-21,Circuito das Frutas-SP,solo_convencional,San Andreas,88,frutificacao,33.0,60.8,337.7,6.29,88.4,16.6,16.2,22.9,10.3,71.1,0.58,35.5,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-01,Circuito das Frutas-SP,solo_convencional,San Andreas,126,producao,44.7,59.6,167.6,6.16,44.6,15.2,15.1,22.3,8.1,69.4,0.57,22.8,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-26,Circuito das Frutas-SP,solo_convencional,San Andreas,108,frutificacao,36.7,69.8,41.0,5.56,90.0,14.0,14.0,20.2,7.8,59.5,0.67,27.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-31,Circuito das Frutas-SP,solo_convencional,San Andreas,103,frutificacao,24.0,64.9,43.1,6.22,75.6,17.9,19.2,23.5,14.4,75.8,0.59,36.1,3.3,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-19,Circuito das Frutas-SP,solo_convencional,San Andreas,178,producao,34.2,70.7,166.8,5.63,66.5,20.1,19.1,24.3,13.0,78.1,0.54,39.5,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-01,Circuito das Frutas-SP,solo_convencional,San Andreas,61,floracao,25.2,184.1,150.2,6.44,58.2,19.8,20.6,27.4,13.1,65.3,0.87,24.4,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-26,Circuito das Frutas-SP,solo_convencional,San Andreas,121,producao,33.6,61.6,166.1,6.26,63.4,18.1,16.3,21.7,10.7,63.8,0.7,22.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-29,Circuito das Frutas-SP,solo_convencional,San Andreas,162,producao,36.0,36.8,34.4,6.11,60.4,21.9,23.3,29.5,15.7,80.8,0.6,29.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-27,Circuito das Frutas-SP,solo_convencional,San Andreas,161,producao,35.0,46.4,95.1,5.67,23.6,22.9,23.5,31.5,16.9,81.7,0.58,51.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-12-11,Circuito das Frutas-SP,solo_convencional,San Andreas,31,vegetativo,33.7,59.8,127.9,6.19,89.3,22.9,24.2,31.7,17.9,81.0,0.62,42.4,1.6,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-30,Circuito das Frutas-SP,solo_convencional,San Andreas,133,producao,32.2,78.2,151.2,6.46,78.1,18.1,17.5,23.6,10.8,64.7,0.74,32.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-07,Circuito das Frutas-SP,solo_convencional,San Andreas,93,frutificacao,44.9,31.6,122.6,6.24,87.3,22.8,22.8,29.1,18.4,73.1,0.81,46.7,12.8,observado_horario_agregado,0,condições dentro do ideal,100
2026-06-28,Circuito das Frutas-SP,solo_convencional,San Andreas,115,producao,37.8,62.3,172.8,6.07,82.6,15.0,15.3,21.0,9.3,69.1,0.58,27.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-29,Circuito das Frutas-SP,solo_convencional,San Andreas,6,vegetativo,41.1,72.2,96.9,5.66,85.5,22.3,23.9,29.8,19.4,83.7,0.54,39.7,1.3,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-27,Circuito das Frutas-SP,solo_convencional,San Andreas,120,producao,30.7,130.0,152.2,6.28,68.1,22.0,22.3,27.3,17.4,80.9,0.56,44.0,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-30,Circuito das Frutas-SP,solo_convencional,San Andreas,56,floracao,26.9,74.0,131.4,6.13,59.2,20.5,20.8,26.0,13.4,69.4,0.79,32.5,2.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-12,Circuito das Frutas-SP,solo_convencional,San Andreas,126,producao,41.8,72.6,48.4,5.79,75.2,14.5,13.9,21.1,7.2,63.6,0.61,27.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-10,Circuito das Frutas-SP,solo_convencional,San Andreas,66,frutificacao,44.3,49.0,94.9,6.46,68.0,17.0,16.5,22.4,12.4,69.1,0.62,31.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-08,Circuito das Frutas-SP,solo_convencional,San Andreas,162,producao,29.3,38.0,107.6,6.25,89.8,18.7,18.5,23.8,12.1,79.9,0.48,35.0,18.8,sazonal_sintetico,0,condições dentro do ideal,100
2026-09-18,Circuito das Frutas-SP,solo_convencional,San Andreas,55,floracao,32.5,48.6,116.2,5.66,115.2,16.2,16.6,22.9,9.4,68.8,0.63,24.3,13.4,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
