timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,ce_ms_cm,ph,N,P,K,Ca,Mg,temp_solucao_c,od_mg_l,vazao_l_min,nivel_reservatorio_pct,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,origem_clima,ce_alvo_min,ce_alvo_max,classe_acao,motivo,saude_pct
2026-03-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,52,floracao,1.27,6.06,110.4,30.4,195.1,102.7,30.1,19.6,7.69,1.22,51.2,21.3,27.5,15.1,69.0,0.8,29.1,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-06-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,138,producao,0.72,5.68,67.5,19.1,118.8,56.2,19.0,21.9,6.62,1.41,96.5,18.1,26.0,10.2,66.3,0.74,18.8,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,80,frutificacao,1.42,5.99,151.1,33.2,231.1,107.6,37.5,25.3,7.85,0.91,23.3,25.0,29.3,20.7,93.2,0.29,23.3,observado_horario_agregado,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,20,vegetativo,1.18,5.83,108.3,33.0,198.1,107.8,30.2,18.6,6.99,1.49,64.2,18.8,25.0,12.6,69.9,0.74,21.7,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-04-21,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,147,producao,1.59,6.02,156.3,41.8,257.9,129.5,41.5,17.8,9.27,1.51,71.5,20.1,25.8,14.3,65.4,0.87,28.9,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-07-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,13,vegetativo,0.69,5.86,73.0,18.8,113.2,53.6,18.6,14.9,8.6,1.1,77.8,15.7,22.4,8.9,61.2,0.73,23.0,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,31,vegetativo,0.8,6.17,82.7,21.2,140.8,59.7,21.5,19.9,6.9,0.89,79.6,19.2,23.4,15.0,61.8,0.82,22.4,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,124,producao,1.67,5.82,169.6,40.0,271.9,127.2,40.4,14.8,9.13,1.62,97.2,15.9,21.0,10.7,50.1,0.86,20.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-11-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,90,frutificacao,0.8,5.98,79.5,21.4,132.3,61.8,19.4,22.3,7.17,0.88,84.3,21.9,27.6,16.3,93.9,0.26,33.1,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-10-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,64,floracao,1.24,5.53,119.8,33.2,196.3,97.2,33.9,21.1,7.53,1.43,98.8,20.8,28.6,12.9,86.0,0.42,26.8,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-06-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,64,floracao,1.18,6.19,123.9,33.9,189.5,101.9,29.4,16.6,8.03,1.44,76.0,18.1,26.0,10.2,66.3,0.74,18.8,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-06-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,12,vegetativo,0.41,5.91,43.4,11.1,69.3,27.0,10.4,22.5,8.46,1.22,73.2,20.2,24.8,15.6,61.3,0.91,29.0,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,136,producao,1.53,5.71,159.9,40.5,226.0,128.2,39.2,27.8,6.67,1.46,71.3,27.4,34.8,19.9,82.5,0.72,38.3,sazonal_sintetico,1.4,1.7,3,proteger: calor do ar,82
2026-03-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,115,producao,1.59,6.12,159.4,44.9,242.6,120.2,41.0,21.1,8.83,0.93,93.4,21.2,26.1,16.3,82.1,0.54,27.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,77,frutificacao,1.9,5.57,210.0,50.3,343.5,166.3,51.3,22.3,8.3,1.3,97.3,23.5,30.2,16.8,74.6,0.78,39.4,observado_horario_agregado,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-04-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,86,frutificacao,1.43,6.02,144.6,36.9,228.9,125.7,37.7,19.9,8.82,1.13,81.7,19.3,25.0,13.6,88.0,0.36,34.7,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-10-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,118,producao,1.67,5.78,176.9,44.9,261.5,129.2,43.4,17.4,7.54,1.3,84.0,18.5,23.2,13.8,74.1,0.6,19.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,135,producao,1.59,5.97,163.0,42.3,262.4,136.2,40.9,24.3,7.42,1.1,51.8,24.2,28.1,20.2,93.6,0.27,20.5,observado_horario_agregado,1.4,1.7,0,condições dentro do ideal,100
2026-06-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,138,producao,1.52,6.14,151.6,37.8,245.7,119.8,38.5,18.1,9.41,1.16,70.7,16.3,21.1,11.6,65.0,0.66,11.3,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,107,frutificacao,1.44,6.03,151.4,38.6,246.2,117.0,39.3,28.7,6.92,1.53,69.4,27.4,34.8,19.9,82.5,0.72,38.3,sazonal_sintetico,1.3,1.6,3,proteger: calor do ar,82
2026-01-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,179,producao,1.55,5.92,164.5,39.6,283.6,124.7,35.0,25.9,7.6,1.33,12.7,25.2,30.3,20.0,86.4,0.45,22.3,observado_horario_agregado,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,172,producao,0.65,6.16,59.3,16.6,109.8,49.6,17.1,16.6,9.54,1.09,81.3,17.4,22.5,12.3,87.5,0.31,21.7,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,70,frutificacao,0.69,5.97,75.9,17.6,113.9,55.2,17.8,18.2,7.74,1.19,64.7,16.1,23.0,9.2,70.6,0.59,19.4,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,108,frutificacao,1.53,6.04,153.1,36.9,253.2,128.7,36.1,17.8,7.71,1.23,81.8,17.9,23.7,12.0,72.9,0.64,12.2,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-06-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,150,producao,1.97,5.58,204.5,48.8,336.0,157.9,47.8,16.6,7.99,1.34,66.0,17.4,22.5,12.3,87.5,0.31,21.7,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-04-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,4,vegetativo,0.46,6.19,46.1,14.0,77.5,35.1,13.1,21.6,8.33,0.93,77.6,21.3,28.2,14.5,71.2,0.78,30.5,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,42,floracao,1.19,6.15,123.0,31.5,188.4,85.9,34.3,24.9,7.21,1.14,93.6,25.3,31.1,19.5,84.7,0.56,28.7,observado_horario_agregado,1.1,1.4,0,condições dentro do ideal,100
2026-12-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,98,frutificacao,1.53,6.09,168.4,41.6,256.8,130.0,41.0,23.8,7.76,1.1,8.7,22.0,27.2,16.8,70.5,0.84,34.9,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,28,vegetativo,1.53,6.13,156.9,38.3,282.8,108.0,41.2,26.7,6.59,0.77,79.1,25.7,31.7,19.7,85.8,0.55,38.7,sazonal_sintetico,0.9,1.2,3,proteger: solução quente,82
2026-11-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,2,vegetativo,1.72,5.89,174.0,44.8,296.2,127.7,44.0,24.9,8.3,1.23,70.9,24.0,30.2,17.7,70.8,0.9,22.3,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-05-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,58,floracao,1.64,6.15,153.9,41.8,291.6,138.9,43.7,17.1,7.18,1.15,52.1,17.6,22.8,12.4,72.0,0.62,17.3,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-10-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,92,frutificacao,1.45,5.94,151.9,41.5,250.9,110.5,35.1,20.5,7.68,1.03,49.1,20.5,25.8,15.2,72.8,0.73,29.4,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-06-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,145,producao,1.49,5.59,152.1,39.0,245.0,114.2,38.1,13.3,9.15,1.22,15.0,14.4,21.2,7.6,71.3,0.56,17.8,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,52,floracao,1.25,5.82,135.2,35.4,215.1,97.1,34.3,22.5,6.51,0.91,52.2,24.0,29.3,18.8,85.5,0.53,35.0,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-12-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,50,floracao,1.38,4.88,156.6,36.4,230.4,106.5,38.2,26.3,7.95,1.21,81.5,25.8,31.3,20.4,86.7,0.54,28.6,sazonal_sintetico,1.1,1.4,3,proteger: solução quente,82
2026-06-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,165,producao,0.77,5.94,79.4,19.4,126.3,65.6,21.1,14.6,7.97,1.24,69.3,14.4,21.2,7.6,71.3,0.56,17.8,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-12-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,45,floracao,1.14,5.83,124.1,33.0,170.1,89.2,33.7,25.4,7.36,1.15,70.6,26.0,33.2,18.9,84.0,0.62,30.5,sazonal_sintetico,1.1,1.4,3,proteger: calor do ar,82
2026-09-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,108,frutificacao,1.42,5.66,131.3,35.5,242.5,118.3,38.2,20.2,7.46,1.35,78.0,19.2,24.0,14.5,71.0,0.69,21.8,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-11-21,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,62,floracao,1.18,5.07,116.2,32.7,190.1,97.2,31.0,23.6,6.76,1.17,86.6,24.9,32.8,17.0,73.2,0.89,34.8,sazonal_sintetico,1.1,1.4,3,proteger: calor do ar,82
2026-09-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,10,vegetativo,1.02,5.03,101.7,27.3,161.7,77.9,26.0,17.8,7.25,0.96,81.7,18.6,22.6,14.6,55.2,0.95,24.1,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,49,floracao,0.77,5.66,77.7,18.5,124.3,56.7,19.0,20.8,6.82,1.01,78.8,23.3,29.4,17.2,99.4,0.11,24.2,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-21,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,150,producao,1.53,5.02,171.0,41.4,263.3,120.1,37.1,22.3,8.11,1.7,46.3,23.3,30.5,16.1,74.9,0.83,32.1,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,6,vegetativo,0.96,5.87,99.0,26.1,159.8,70.6,27.3,15.2,7.51,0.97,63.4,16.4,23.0,9.8,67.9,0.66,17.5,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-12-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,75,frutificacao,0.95,6.14,86.1,24.6,157.6,75.8,25.5,23.6,7.75,1.13,45.2,24.1,29.6,18.6,81.9,0.61,32.0,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-10-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,33,vegetativo,0.66,6.19,64.7,15.9,110.0,50.9,17.8,21.5,8.13,1.44,74.8,21.5,28.9,14.1,68.3,0.87,17.6,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,25,vegetativo,1.05,6.18,108.6,29.9,181.0,85.9,27.7,19.4,7.41,0.99,75.1,19.3,26.7,11.8,67.3,0.74,15.4,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-09-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,26,vegetativo,1.02,5.91,98.0,27.2,172.7,79.3,29.0,19.8,6.98,1.42,66.7,19.2,24.0,14.5,71.0,0.69,21.8,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-10-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,75,frutificacao,1.55,5.8,144.8,41.7,250.0,111.6,39.2,25.2,6.28,1.01,83.2,23.3,28.1,18.5,80.8,0.63,26.7,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-12-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,18,vegetativo,1.07,6.02,96.7,27.8,189.5,85.4,29.6,20.2,7.16,0.76,69.0,21.9,26.7,17.0,80.4,0.63,30.0,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-02-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,163,producao,1.41,5.97,147.4,33.6,249.5,125.6,40.7,24.8,6.2,1.45,90.8,24.1,30.9,17.3,84.4,0.57,30.5,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-09-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,73,frutificacao,1.16,6.02,102.9,30.3,175.7,95.2,32.6,17.0,7.04,1.2,93.3,16.5,20.7,12.3,85.9,0.34,19.1,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,160,producao,1.49,5.86,141.7,39.9,240.0,122.3,40.2,14.4,9.5,1.56,45.6,15.8,24.7,7.0,79.0,0.44,16.5,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-10-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,167,producao,1.7,5.66,157.3,44.2,268.2,142.4,42.3,20.8,7.99,1.13,91.9,21.5,28.9,14.2,66.7,0.84,17.3,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-07-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,73,frutificacao,1.42,5.66,161.5,41.4,236.2,129.7,36.7,19.0,7.97,1.51,78.8,19.7,26.0,13.5,66.1,0.77,22.0,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-05-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,32,vegetativo,0.91,5.64,93.9,26.2,131.3,67.5,21.5,17.8,8.54,1.1,10.0,16.6,22.0,11.1,63.2,0.73,16.1,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,152,producao,1.43,5.72,147.7,40.0,237.7,113.9,36.9,16.6,8.98,1.25,95.0,16.3,22.5,10.1,68.9,0.63,11.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,136,producao,2.41,6.17,244.5,69.3,398.3,215.2,61.3,21.9,6.38,1.1,50.8,22.1,30.0,14.2,74.2,0.72,22.3,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-02-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,13,vegetativo,0.98,5.54,96.7,28.9,160.5,75.0,30.2,24.5,7.99,1.4,60.6,23.8,31.4,16.3,98.4,0.14,29.3,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-04-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,49,floracao,0.54,5.81,47.9,13.9,95.3,45.2,15.5,21.4,8.66,1.31,56.9,19.7,26.0,13.4,69.6,0.72,15.7,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,67,frutificacao,1.47,5.75,149.7,38.2,226.5,115.0,40.8,18.4,8.13,1.29,21.2,19.2,27.1,11.2,68.4,0.75,14.8,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,148,producao,1.62,5.79,174.0,43.9,252.1,142.8,43.9,18.6,7.39,1.14,64.6,17.4,24.4,10.4,71.8,0.63,17.5,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-06-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,126,producao,1.69,6.1,182.8,44.3,304.0,135.9,47.3,18.3,8.95,1.38,61.3,17.4,23.8,11.0,79.9,0.48,19.7,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,81,frutificacao,1.45,7.44,143.3,38.3,244.0,118.7,38.6,21.0,8.56,1.49,45.1,21.3,28.6,14.1,84.8,0.48,39.4,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-02-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,150,producao,1.59,6.0,162.2,39.0,258.3,128.7,37.7,25.8,7.21,1.33,59.3,24.5,31.9,17.2,81.0,0.69,37.5,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,101,frutificacao,1.5,6.08,148.0,37.4,246.1,119.5,41.5,25.6,7.35,1.22,82.0,24.5,31.9,17.2,81.0,0.69,37.5,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-08-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,94,frutificacao,1.43,5.85,145.0,39.0,200.0,119.1,35.7,20.1,8.99,1.01,57.8,19.4,27.6,11.2,66.2,0.83,14.4,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-07-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,121,producao,1.64,5.95,158.1,38.9,269.6,124.1,45.3,15.1,8.79,1.21,60.9,14.5,21.7,7.4,64.6,0.64,19.6,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-10-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,24,vegetativo,1.7,5.92,166.6,45.5,306.0,133.5,47.8,18.5,7.75,1.58,64.1,19.6,27.4,11.8,69.4,0.76,29.4,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-06-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,155,producao,1.69,4.97,173.4,43.0,257.5,144.6,45.5,18.0,9.24,1.29,83.5,16.0,21.1,11.0,58.4,0.74,19.4,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,23,vegetativo,1.18,5.81,117.6,31.0,200.5,97.3,31.2,18.8,8.84,1.62,90.9,17.5,24.3,10.8,59.8,0.82,17.8,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-10-03,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,152,producao,0.64,5.77,63.4,17.2,107.1,50.8,17.9,20.0,7.25,1.44,82.3,20.2,26.6,13.9,62.9,0.86,19.0,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-22,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,77,frutificacao,1.38,6.09,137.2,34.6,225.2,110.9,38.0,20.7,7.74,0.33,54.0,21.3,28.6,14.1,84.8,0.48,39.4,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-12-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,69,frutificacao,1.45,6.11,139.2,37.9,248.6,101.8,37.8,23.5,7.25,1.19,52.4,24.5,30.3,18.7,80.3,0.7,27.6,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-08-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,66,frutificacao,1.35,4.74,129.5,31.9,222.4,119.7,36.4,17.5,8.43,1.08,68.5,17.5,24.5,10.6,68.6,0.65,14.1,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,72,frutificacao,1.5,5.96,167.3,39.8,221.0,113.8,38.7,20.1,7.48,0.96,53.6,20.3,25.9,14.7,86.1,0.42,30.3,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-05-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,20,vegetativo,1.18,5.58,113.3,32.4,201.3,95.1,31.1,16.8,8.95,0.99,46.8,19.4,25.8,13.0,61.6,0.88,17.3,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-02-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,47,floracao,1.26,6.1,129.7,30.0,219.2,102.3,35.6,26.7,7.87,1.03,71.3,24.1,29.5,18.7,73.6,0.85,27.0,sazonal_sintetico,1.1,1.4,3,proteger: solução quente,82
2026-08-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,59,floracao,1.66,6.14,163.3,44.4,309.3,127.3,42.1,13.3,10.0,1.02,65.6,15.6,23.0,8.2,68.1,0.66,18.3,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-09-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,14,vegetativo,1.17,5.65,131.0,28.1,203.1,99.5,32.6,18.9,8.97,1.29,54.4,18.0,24.2,11.9,57.2,0.84,21.6,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-01-25,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,156,producao,1.68,5.58,145.4,45.4,244.9,117.8,49.5,23.9,8.05,1.06,48.0,23.0,27.2,18.8,74.0,0.81,36.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-11-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,143,producao,1.43,5.7,130.7,38.9,210.7,124.6,37.9,21.5,8.57,1.13,94.6,20.7,27.4,14.0,71.5,0.73,24.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-07-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,24,vegetativo,1.48,5.95,168.8,41.2,241.7,126.3,33.8,16.1,8.39,1.26,91.9,16.6,20.9,12.3,63.4,0.69,13.6,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-01-08,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,142,producao,1.49,4.57,135.3,42.3,239.5,117.8,39.0,24.8,6.63,0.78,46.7,26.4,32.3,20.5,74.7,0.88,38.6,observado_horario_agregado,1.4,1.7,3,proteger: calor do ar,82
2026-11-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,154,producao,1.48,5.67,148.9,41.0,238.9,116.6,38.3,21.1,8.36,1.14,65.7,20.8,28.9,12.8,82.2,0.54,34.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-10-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,14,vegetativo,1.01,5.96,103.2,29.5,164.3,82.3,26.9,19.2,7.73,0.95,23.0,20.3,27.0,13.6,73.3,0.69,18.6,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,49,floracao,0.67,5.88,66.8,17.5,106.4,52.8,17.0,16.2,9.43,1.22,76.4,17.5,24.3,10.8,59.8,0.82,17.8,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-10-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,142,producao,1.51,5.18,127.7,41.3,247.4,117.8,43.9,17.3,7.23,1.05,52.1,18.1,26.2,10.0,62.8,0.77,25.1,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,87,frutificacao,1.49,4.57,156.0,39.3,269.9,118.4,36.1,20.5,8.11,1.62,62.6,20.4,27.3,13.6,70.4,0.74,29.0,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,62,floracao,1.24,4.69,113.9,34.0,197.9,98.3,31.5,17.0,7.46,0.68,99.6,16.5,23.1,9.8,53.8,0.81,18.8,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-10-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,34,vegetativo,0.44,5.7,44.3,11.1,73.4,32.5,10.5,18.9,8.09,1.44,88.8,18.0,24.0,12.0,79.3,0.51,23.7,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
